,values
2018-05-15,6.205155092898452e-07
2018-05-16,6.212533164907052e-07
2018-05-17,1.1249213012118937e-07
2018-05-18,1.0636930207167743e-06
2018-05-22,9.89738956980211e-08
2018-05-23,6.073419168428389e-07
2018-05-24,6.010906539798796e-07
2018-05-25,4.547952401493141e-07
2018-05-29,4.849402704627329e-07
2018-05-30,6.070223781731618e-07
2018-05-31,6.044010810752304e-07
2018-06-01,1.0599760960746473e-07
2018-06-04,5.969476539696649e-07
2018-06-05,1.2544075042699641e-07
2018-06-06,3.5489241922325074e-07
2018-06-07,5.392641023321689e-07
2018-06-08,5.393538070800319e-07
2018-06-11,1.1055295849294275e-07
2018-06-12,1.0726827609912696e-07
2018-06-13,1.0711969228590179e-07
2018-06-14,1.1345242193448462e-07
2018-06-15,4.390670193771306e-07
2018-06-18,4.390670193771306e-07
2018-06-19,3.8440762628592667e-07
2018-06-20,4.390670193771306e-07
2018-06-21,1.1216416087571061e-06
2018-06-22,1.3697220280940887e-06
2018-06-25,3.741690939226669e-07
2018-06-26,1.1834796084057569e-07
2018-06-27,4.307591020545094e-07
2018-06-28,8.203974011511177e-07
2018-06-29,8.207656774376019e-07
2018-07-02,8.252132933306007e-07
2018-07-03,8.251191956665671e-07
2018-07-04,3.8656387634035866e-07
2018-07-05,4.3110704742978757e-07
2018-07-06,1.1217359172225682e-06
2018-07-09,1.1217359172225687e-06
2018-07-10,1.175458455205437e-07
2018-07-11,4.4185436658725383e-07
2018-07-12,1.509970863084671e-07
2018-07-13,2.625155486196687e-07
2018-07-16,1.7936985434377607e-07
2018-07-17,3.632922197957328e-07
2018-07-18,2.725165180286108e-07
2018-07-19,1.4039909598715868e-07
2018-07-20,4.3513687394470797e-07
2018-07-23,2.3532132767919772e-07
2018-07-24,4.3513687394470797e-07
2018-07-25,3.57751816224301e-07
2018-07-26,5.241306674188303e-07
2018-07-27,4.2214270030992686e-07
2018-07-30,4.2214270030992686e-07
2018-07-31,4.221427003099268e-07
2018-08-02,9.202710444091119e-07
2018-08-03,5.254577727976229e-07
2018-08-06,4.805422476369151e-07
2018-08-07,4.7452101686217405e-07
2018-08-08,8.629489597334389e-07
